No,Student ID,Level Cohort,Term No / Semester No,Session,GPA,CGPA,Academic Status,Academic Awards,Credit Hours Earned,Credit Hours Remaining,Credit Hours Progression
2285,0026081,DSW_PT1904,2,201908,3.83,3.81,Good Standing,Dean's List,23,67,26
2286,0026081,DSW_PT1904,3,202001,4,3.85,Good Standing,,29,61,32
2287,0026081,DSW_PT1904,4,202004,3.53,3.75,Good Standing,Dean's List,41,49,46
2288,0026081,DSW_PT1904,5,202008,3.74,3.75,Good Standing,,52,38,58
2289,0026081,DSW_PT1904,6,202101,3.93,3.78,Good Standing,,61,29,68
2290,0026081,DSW_PT1904,7,202105,4,3.79,Good Standing,,66,24,73
2291,0026081,DSW_PT1904,8,202108,3.84,3.79,Good Standing,,77,13,86
2292,0026081,DSW_PT1904,9,202201,3.85,3.8,Good Standing,Dean's List,90,0,100
2293,0021238,DECE1404,1,201404,1.88,1.88,Warning,,17,73,19
2294,0021238,DECE1404,2,201408,1.83,2.04,Probation,,30,60,33
2295,0021238,DECE1404,3,201501,2,2.04,Good Standing,,34,56,38
2296,0021238,DECE1404,4,201504,1.83,1.97,Dismissal,,47,43,52
2297,0021238,DECE1404,5,201508,2.15,2.01,Good Standing,,60,30,67
2298,0021238,DECE1404,6,201601,2,2.05,Good Standing,,69,21,77
2299,0021238,DECE1404,7,201604,2.11,2.08,Good Standing,,78,12,87
2300,0021238,DECE1404,9,201701,2,2.08,Good Standing,,82,8,91
2301,0021238,DECE1404,10,201704,2.12,2.16,Good Standing,,90,0,100
2302,0031504,DFT2506,1,202506,3.58,3.58,Good Standing,,8,82,9
2303,0021239,DECE1404,1,201404,2.82,2.82,Good Standing,,20,70,22
2304,0021239,DECE1404,2,201408,2.79,2.81,Good Standing,,38,52,42
2305,0021239,DECE1404,3,201501,2.33,2.75,Good Standing,,42,48,47
2306,0021239,DECE1404,4,201504,3.27,2.92,Good Standing,,61,29,68
2307,0021239,DECE1404,5,201508,3.39,3.03,Good Standing,,78,12,87
2308,0021239,DECE1404,6,201601,2.84,3.02,Good Standing,,86,4,96
2309,0021239,DECE1404,7,201604,3,3.02,Good Standing,,90,0,100
2310,0025937,DECE1904,1,201904,3.13,3.13,Good Standing,,17,73,19
2311,0025937,DECE1904,2,201908,2.81,2.97,Good Standing,,36,54,40
2312,0025937,DECE1904,3,202001,3.67,3.05,Good Standing,,40,50,44
2313,0025937,DECE1904,4,202004,3.22,3.1,Good Standing,,59,31,66
2314,0025937,DECE1904,5,202008,2.63,2.99,Good Standing,,78,12,87
2315,0025937,DECE1904,6,202101,3.33,3,Good Standing,,82,8,91
2316,0025937,DECE1904,7,202105,3.13,3.02,Good Standing,,90,0,100
2317,0031388,DDB2506,1,202506,2.58,2.58,Good Standing,,8,82,9
2318,0028869,DDB2205,1,202205,3.67,3.67,Good Standing,,8,82,9
2319,0028869,DDB2205,2,202208,4,3.9,Good Standing,President's List,25,65,28
2320,0028869,DDB2205,3,202301,4,3.94,Good Standing,President's List,42,48,47
2321,0028869,DDB2205,4,202306,4,3.95,Good Standing,,50,40,56
2322,0028869,DDB2205,5,202308,3.83,3.92,Good Standing,Dean's List,68,22,76
2323,0028869,DDB2205,6,202401,3.86,3.9,Good Standing,Dean's List,84,6,93
2324,0028869,DDB2205,7,202406,3.67,3.89,Good Standing,,90,0,100
2325,0027464,DECE2008,1,202008,3.4,3.4,Good Standing,,18,72,20
2326,0027464,DECE2008,2,202101,3.48,3.44,Good Standing,,36,54,40
2327,0027464,DECE2008,3,202105,4,3.56,Good Standing,,44,46,49
2328,0027464,DECE2008,4,202108,3.5,3.54,Good Standing,,62,28,69
2329,0027464,DECE2008,5,202201,3.85,3.63,Good Standing,Dean's List,82,8,91
2330,0027464,DECE2008,6,202205,3.67,3.63,Good Standing,,86,4,96
2331,0027464,DECE2008,7,202208,3.33,3.61,Good Standing,,90,0,100
2332,0029174,DECE2208,1,202208,2.9,2.9,Good Standing,,19,71,21
2333,0027319,DECE2004,1,202004,2.47,2.47,Good Standing,,17,73,19
2334,0027319,DECE2004,2,202008,2.08,2.28,Good Standing,,33,57,37
2335,0027319,DECE2004,3,202101,1.84,2.12,Warning,,47,43,52
2336,0027319,DECE2004,4,202105,3.33,2.22,Good Standing,,51,39,57
2337,0027319,DECE2004,5,202108,2.27,2.29,Good Standing,,68,22,76
2338,0027319,DECE2004,6,202201,2.21,2.36,Good Standing,,84,6,93
2339,0027319,DECE2004,7,202205,2,2.34,Good Standing,,88,2,98
2340,0027319,DECE2004,8,202208,2.33,2.39,Good Standing,,91,0,100
2341,0030488,DFT2406,1,202406,2.58,2.58,Good Standing,,8,82,9
2342,0030488,DFT2406,2,202408,1.75,2.01,Warning,,19,71,21
2343,0030488,DFT2406,3,202501,2.48,2.16,Good Standing,,30,60,33
2344,0030488,DFT2406,4,202506,2.34,2.35,Good Standing,,36,54,40
2345,0023192,DECE1704,1,201704,3.43,3.43,Good Standing,,17,73,19
2346,0023192,DECE1704,2,201708,3.49,3.46,Good Standing,,36,54,40
2347,0023192,DECE1704,3,201801,3.33,3.45,Good Standing,,40,50,44
2348,0023192,DECE1704,4,201804,3.67,3.52,Good Standing,Dean's List,60,30,67
2349,0023192,DECE1704,5,201808,3.54,3.53,Good Standing,Dean's List,78,12,87
2350,0023192,DECE1704,6,201901,3.17,3.5,Good Standing,,86,4,96
2351,0023192,DECE1704,7,201904,4,3.52,Good Standing,,90,0,100
2352,0030070,DECE2308,1,202308,2.78,2.78,Good Standing,,18,72,20
2353,0030070,DECE2308,2,202401,2.92,2.85,Good Standing,,35,55,39
2354,0030070,DECE2308,3,202406,2.71,2.82,Good Standing,,43,47,48
2355,0030070,DECE2308,4,202408,2.74,2.8,Good Standing,,58,32,64
2356,0030070,DECE2308,5,202501,2.63,2.76,Good Standing,,74,16,82
2357,0030070,DECE2308,6,202506,3.04,2.79,Good Standing,,74,16,82
2358,0026118,DECE1904,1,201904,2.23,2.23,Good Standing,,14,76,16
2359,0026118,DECE1904,2,201908,2.5,2.37,Good Standing,,33,57,37
2360,0026118,DECE1904,3,202001,3,2.44,Good Standing,,37,53,41
2361,0026118,DECE1904,4,202004,2.88,2.59,Good Standing,,56,34,62
2362,0026118,DECE1904,5,202008,2.61,2.59,Good Standing,,75,15,83
2363,0026118,DECE1904,6,202101,3.52,2.73,Good Standing,,82,8,91
2364,0026118,DECE1904,7,202105,3.12,2.77,Good Standing,,90,0,100
2365,0020628,DECE1504,1,201504,3.54,3.54,Good Standing,Dean's List,19,71,21
2366,0020628,DECE1504,2,201508,3.59,3.57,Good Standing,Dean's List,37,53,41
2367,0020628,DECE1504,3,201601,3.33,3.54,Good Standing,,41,49,46
2368,0020628,DECE1504,4,201604,3.22,3.43,Good Standing,,59,31,66
2369,0020628,DECE1504,5,201608,3.63,3.48,Good Standing,Dean's List,78,12,87
2370,0020628,DECE1504,6,201701,3.84,3.51,Good Standing,,86,4,96
2371,0020628,DECE1504,7,201704,4,3.53,Good Standing,,90,0,100
2372,0020654,DECE1504,1,201504,2.93,2.93,Good Standing,,16,74,18
2373,0020654,DECE1504,2,201508,2.66,3.02,Good Standing,,32,58,36
2374,0020654,DECE1504,3,201601,2.23,2.81,Good Standing,,37,53,41
2375,0020654,DECE1504,4,201604,2.23,2.64,Good Standing,,54,36,60
2376,0020654,DECE1504,5,201608,2.36,2.58,Good Standing,,70,20,78
2377,0020654,DECE1504,6,201701,2.33,2.56,Good Standing,,74,16,82
2378,0020654,DECE1504,7,201704,2.34,2.53,Good Standing,,86,4,96
2379,0020654,DECE1504,8,201708,2.48,2.56,Good Standing,,93,0,100
2380,0028740,DECE2205,1,202205,3.46,3.46,Good Standing,,8,82,9
2381,0028740,DECE2205,2,202208,3.63,3.58,Good Standing,Dean's List,28,62,31
2382,0028740,DECE2205,3,202301,3.72,3.64,Good Standing,Dean's List,47,43,52
2383,0028740,DECE2205,4,202306,3.33,3.61,Good Standing,,51,39,57
2384,0028740,DECE2205,5,202308,3.61,3.61,Good Standing,Dean's List,68,22,76
2385,0028740,DECE2205,6,202401,3.76,3.64,Good Standing,Dean's List,87,3,97
2386,0028740,DECE2205,7,202406,4,3.66,Good Standing,,91,0,100
2387,0031392,DECE2506,1,202506,3,3,Good Standing,,0,90,0
2388,0028881,DDB2208,1,202208,2.95,2.95,Good Standing,,18,72,20
2389,0028881,DDB2208,2,202301,3.31,3.12,Good Standing,,35,55,39
2390,0028881,DDB2208,3,202306,3.21,3.14,Good Standing,,43,47,48
2391,0028881,DDB2208,4,202308,3.17,3.15,Good Standing,,61,29,68
2392,0028881,DDB2208,5,202401,3.52,3.22,Good Standing,Dean's List,77,13,86
2393,0028881,DDB2208,6,202406,4,3.3,Good Standing,,85,5,94
2394,0028881,DDB2208,7,202408,4,3.34,Good Standing,,91,0,100
2395,0028484,DIT2201,1,202201,3.27,3.27,Good Standing,,17,73,19
2396,0028484,DIT2201,2,202205,3.67,3.38,Good Standing,,26,64,29
2397,0028484,DIT2201,3,202208,3.53,3.44,Good Standing,Dean's List,43,47,48
2398,0028484,DIT2201,4,202301,3.6,3.49,Good Standing,Dean's List,60,30,67
2399,0028484,DIT2201,5,202306,3.67,3.52,Good Standing,,69,21,77
2400,0028484,DIT2201,6,202308,3.56,3.53,Good Standing,Dean's List,85,5,94
2401,0028484,DIT2201,7,202401,3.67,3.54,Good Standing,,91,0,100
2402,0021860,DECE1604,1,201604,1.12,1.12,Warning,,2,88,2
2403,0021860,DECE1604,2,201608,2.36,2.16,Good Standing,,9,81,10
2404,0021860,DECE1604,3,201701,1,1.84,Probation,,12,78,13
2405,0021318,DECE1508,1,201508,2.59,2.59,Good Standing,,18,72,20
2406,0021318,DECE1508,2,201601,2.79,2.67,Good Standing,,26,64,29
2407,0021318,DECE1508,3,201604,3.09,2.85,Good Standing,,45,45,50
2408,0021318,DECE1508,4,201608,2.92,2.87,Good Standing,,62,28,69
2409,0021318,DECE1508,5,201701,3,2.88,Good Standing,,66,24,73
2410,0021318,DECE1508,6,201704,2.92,2.89,Good Standing,,86,4,96
2411,0021318,DECE1508,7,201708,4,2.95,Good Standing,,90,0,100
2412,0023230,DSW_PT1704,1,201704,3.5,3.5,Good Standing,Dean's List,12,78,13
2413,0023230,DSW_PT1704,2,201708,3.81,3.65,Good Standing,Dean's List,24,66,27
2414,0023230,DSW_PT1704,3,201801,3.78,3.68,Good Standing,,30,60,33
2415,0023230,DSW_PT1704,4,201804,3.19,3.57,Good Standing,,42,48,47
2416,0023230,DSW_PT1704,5,201808,2.53,3.35,Good Standing,,54,36,60
2417,0023230,DSW_PT1704,6,201901,3.89,3.41,Good Standing,,60,30,67
2418,0023230,DSW_PT1704,7,201904,3.54,3.43,Good Standing,,70,20,78
2419,0023230,DSW_PT1704,8,201908,2.82,3.34,Good Standing,,83,7,92
2420,0023230,DSW_PT1704,9,202001,3.86,3.38,Good Standing,,90,0,100
2421,0030225,DIT2401,1,202401,2.9,2.9,Good Standing,,17,73,19
2422,0030225,DIT2401,2,202406,3.42,3.07,Good Standing,,25,65,28
2423,0030225,DIT2401,3,202408,3.31,3.17,Good Standing,,42,48,47
2424,0030225,DIT2401,4,202501,3.28,3.2,Good Standing,,60,30,67
2425,0030225,DIT2401,5,202506,3.63,3.25,Good Standing,,68,22,76
2426,0030072,DECE2308,1,202308,2.67,2.67,Good Standing,,18,72,20
2427,0030072,DECE2308,2,202401,2.84,2.75,Good Standing,,35,55,39
2428,0030072,DECE2308,3,202406,2.33,2.67,Good Standing,,43,47,48
2429,0030072,DECE2308,4,202408,1.73,2.43,Warning,,55,35,61
2430,0030072,DECE2308,5,202501,2.42,2.43,Good Standing,,71,19,79
2431,0030072,DECE2308,6,202506,2.92,2.48,Good Standing,,71,19,79
2432,0027124,DECE2001,1,202001,3.17,3.17,Good Standing,,6,84,7
2433,0027124,DECE2001,2,202004,3.4,3.33,Good Standing,,23,67,26
2434,0027124,DECE2001,3,202008,2.92,3.18,Good Standing,,41,49,46
2435,0027124,DECE2001,4,202101,3.46,3.27,Good Standing,,57,33,63
2436,0027124,DECE2001,5,202105,3,3.25,Good Standing,,61,29,68
2437,0027124,DECE2001,6,202108,3.59,3.33,Good Standing,Dean's List,78,12,87
2438,0027124,DECE2001,7,202201,3.84,3.37,Good Standing,,86,4,96
2439,0027124,DECE2001,8,202205,3.67,3.38,Good Standing,,90,0,100
2440,0030789,DCS2408,1,202408,3.67,3.67,Good Standing,Dean's List,17,73,19
2441,0030789,DCS2408,2,202501,3.71,3.69,Good Standing,Dean's List,34,56,38
2442,0030789,DCS2408,3,202506,4,3.75,Good Standing,,42,48,47
2443,0022402,DECE1608,1,201608,2.58,2.58,Good Standing,,16,74,18
2444,0022402,DECE1608,2,201701,2.67,2.62,Good Standing,,25,65,28
2445,0022402,DECE1608,3,201704,2.69,2.65,Good Standing,,44,46,49
2446,0022402,DECE1608,4,201708,2.52,2.61,Good Standing,,62,28,69
2447,0022402,DECE1608,5,201801,3,2.64,Good Standing,,66,24,73
2448,0022402,DECE1608,6,201804,2.97,2.72,Good Standing,,86,4,96
2449,0022402,DECE1608,7,201808,3,2.74,Good Standing,,90,0,100
2450,0029171,DECE2208,1,202208,3.3,3.3,Good Standing,,19,71,21
2451,0029171,DECE2208,2,202301,3.4,3.35,Good Standing,,39,51,43
2452,0029171,DECE2208,3,202306,3.33,3.35,Good Standing,,43,47,48
2453,0029171,DECE2208,4,202308,3.48,3.38,Good Standing,,59,31,66
2454,0029171,DECE2208,5,202401,3.51,3.41,Good Standing,Dean's List,78,12,87
2455,0029171,DECE2208,6,202406,4,3.47,Good Standing,,86,4,96
2456,0029171,DECE2208,7,202408,3.33,3.46,Good Standing,,90,0,100
2457,0028880,DECE2205,1,202205,3.46,3.46,Good Standing,,8,82,9
2458,0028880,DECE2205,2,202208,3.38,3.4,Good Standing,,28,62,31
2459,0028880,DECE2205,3,202301,3.28,3.35,Good Standing,,47,43,52
2460,0028880,DECE2205,4,202306,3.33,3.35,Good Standing,,51,39,57
2461,0028880,DECE2205,5,202308,3.37,3.36,Good Standing,,68,22,76
2462,0028880,DECE2205,6,202401,3.67,3.42,Good Standing,Dean's List,86,4,96
2463,0028880,DECE2205,7,202406,4,3.45,Good Standing,,90,0,100
2464,0021205,DECE1308,1,201308,1.48,1.48,Warning,,8,82,9
2465,0021205,DECE1308,2,201401,2.5,1.96,Good Standing,,17,73,19
2466,0021205,DECE1308,3,201404,2.18,2.23,Good Standing,,35,55,39
2467,0021205,DECE1308,4,201408,1.56,2.02,Probation,,46,44,51
2468,0021205,DECE1308,5,201501,2,2.02,Good Standing,,50,40,56
2469,0021205,DECE1308,6,201504,2.17,2.06,Good Standing,,67,23,74
2470,0021205,DECE1308,7,201508,2.33,2.17,Good Standing,,78,12,87
2471,0021205,DECE1308,8,201601,1.5,2.14,Dismissal,,78,12,87
2472,0021205,DECE1308,9,201604,2.7,2.37,Good Standing,,89,1,99
2473,0021205,DECE1308,10,201608,2.33,2.41,Good Standing,,93,0,100
2474,0024777,DECE1804,1,201804,3.87,3.87,Good Standing,Dean's List,18,72,20
2475,0024777,DECE1804,2,201808,3.75,3.81,Good Standing,Dean's List,38,52,42
2476,0024777,DECE1804,3,201901,3.67,3.79,Good Standing,,42,48,47
2477,0024777,DECE1804,4,201904,3.84,3.81,Good Standing,Dean's List,61,29,68
2478,0024777,DECE1804,5,201908,3.77,3.8,Good Standing,Dean's List,78,12,87
2479,0024777,DECE1804,6,202001,4,3.82,Good Standing,,86,4,96
2480,0024777,DECE1804,7,202004,4,3.83,Good Standing,,90,0,100
2481,0023796,DECE1708,1,201708,2.33,2.33,Good Standing,,18,72,20
2482,0023796,DECE1708,2,201801,2.78,2.51,Good Standing,,27,63,30
2483,0023796,DECE1708,3,201804,2.5,2.5,Good Standing,,46,44,51
2484,0023796,DECE1708,4,201808,2.52,2.51,Good Standing,,66,24,73
2485,0023796,DECE1708,5,201901,3.33,2.56,Good Standing,,70,20,78
2486,0023796,DECE1708,6,201904,2.71,2.59,Good Standing,,86,4,96
2487,0023796,DECE1708,7,201908,3.33,2.62,Good Standing,,90,0,100
2488,0026078,DECE1904,1,201904,2.67,2.67,Good Standing,,17,73,19
2489,0026078,DECE1904,2,201908,2.88,2.78,Good Standing,,36,54,40
2490,0026078,DECE1904,3,202001,3.33,2.84,Good Standing,,40,50,44
2491,0026078,DECE1904,4,202004,3.23,2.97,Good Standing,,59,31,66
2492,0026078,DECE1904,5,202008,3.26,3.04,Good Standing,,78,12,87
2493,0026078,DECE1904,6,202101,3.67,3.07,Good Standing,,82,8,91
2494,0026078,DECE1904,7,202105,3.75,3.14,Good Standing,,90,0,100
2495,0022448,DECE1608,1,201608,0.88,0.88,Warning,,7,83,8
2496,0022448,DECE1608,2,201701,1.89,1.31,Probation,,13,77,14
2497,0022448,DECE1608,3,201704,1.37,1.45,Dismissal,,21,69,23
2498,0029890,DIT2306,1,202306,1.88,1.88,Warning,,5,85,6
2499,0029890,DIT2306,2,202308,1.69,1.75,Probation,,16,74,18
2500,0029890,DIT2306,3,202401,2.33,1.93,Good Standing,,27,63,30
2501,0029890,DIT2306,4,202406,3.4,2.27,Good Standing,,32,58,36
2502,0029890,DIT2306,5,202408,3.42,2.89,Good Standing,,44,46,49
2503,0029890,DIT2306,6,202501,3.22,2.99,Good Standing,,62,28,69
2504,0029890,DIT2306,7,202506,3.44,3.05,Good Standing,,71,19,79
2505,0030980,DCS2501,1,202501,2.9,2.9,Good Standing,,17,73,19
2506,0030980,DCS2501,2,202506,3.54,3.11,Good Standing,,25,65,28
2507,0029185,DDB2208,1,202208,2.08,2.08,Good Standing,,14,76,16
2508,0029185,DDB2208,2,202301,2.43,2.25,Good Standing,,31,59,34
2509,0029185,DDB2208,3,202306,1.62,2.13,Warning,,37,53,41
2510,0029185,DDB2208,4,202308,1.94,2.08,Probation,,52,38,58
2511,0029185,DDB2208,5,202401,2.53,2.26,Good Standing,,67,23,74
2512,0029185,DDB2208,6,202406,3.04,2.34,Good Standing,,75,15,83
2513,0029185,DDB2208,7,202408,3.05,2.48,Good Standing,,82,8,91
2514,0029185,DDB2208,8,202501,3.67,2.56,Good Standing,,88,2,98
2515,0029185,DDB2208,9,202506,3.67,2.64,Good Standing,,90,0,100
2516,0030840,DFT2408,1,202408,3.77,3.77,Good Standing,Dean's List,17,73,19
2517,0030840,DFT2408,2,202501,3.39,3.58,Good Standing,,34,56,38
2518,0030840,DFT2408,3,202506,3.71,3.6,Good Standing,,41,49,46
2519,0021206,DECE1308,1,201308,2.37,2.37,Good Standing,,13,77,14
2520,0021206,DECE1308,2,201401,2.89,2.56,Good Standing,,22,68,24
2521,0021206,DECE1308,3,201404,2.82,2.79,Good Standing,,40,50,44
2522,0021206,DECE1308,4,201408,2.78,2.79,Good Standing,,59,31,66
2523,0021206,DECE1308,5,201501,3.33,2.83,Good Standing,,63,27,70
2524,0021206,DECE1308,6,201504,3.17,2.92,Good Standing,,83,7,92
2525,0021206,DECE1308,7,201508,3,2.93,Good Standing,,90,0,100
2526,0021207,DECE1308,1,201308,4,4,Good Standing,President's List,16,74,18
2527,0021207,DECE1308,2,201401,4,4,Good Standing,,25,65,28
2528,0021207,DECE1308,3,201404,4,4,Good Standing,President's List,44,46,49
2529,0021207,DECE1308,4,201408,4,4,Good Standing,President's List,62,28,69
2530,0021207,DECE1308,5,201501,3.67,3.98,Good Standing,,66,24,73
2531,0021207,DECE1308,6,201504,3.95,3.97,Good Standing,Dean's List,86,4,96
2532,0021207,DECE1308,7,201508,4,3.97,Good Standing,,90,0,100
2533,0021222,DECE1401,1,201401,3.33,3.33,Good Standing,,9,81,10
2534,0021222,DECE1401,2,201404,3.46,3.41,Good Standing,,27,63,30
2535,0021222,DECE1401,3,201408,3.27,3.35,Good Standing,,46,44,51
2536,0021222,DECE1401,4,201501,2.67,3.29,Good Standing,,50,40,56
2537,0021222,DECE1401,5,201504,3.53,3.36,Good Standing,Dean's List,69,21,77
2538,0021222,DECE1401,6,201508,3.59,3.41,Good Standing,Dean's List,89,1,99
2539,0021222,DECE1401,7,201601,3.67,3.42,Good Standing,,93,0,100
2540,0026986,DECE2001,1,202001,2.83,2.83,Good Standing,,6,84,7
2541,0026986,DECE2001,2,202004,3.6,3.38,Good Standing,Dean's List,23,67,26
2542,0026986,DECE2001,3,202008,3.28,3.34,Good Standing,,42,48,47
2543,0026986,DECE2001,4,202101,2.92,3.21,Good Standing,,60,30,67
2544,0026986,DECE2001,5,202105,3.67,3.26,Good Standing,,67,23,74
2545,0026986,DECE2001,6,202108,3.35,3.29,Good Standing,,87,3,97
2546,0026986,DECE2001,8,202205,3.33,3.29,Good Standing,,91,0,100
2547,0030025,DECE2308,1,202308,2.7,2.7,Good Standing,,18,72,20
2548,0030025,DECE2308,2,202401,2.31,2.51,Good Standing,,35,55,39
2549,0030025,DECE2308,3,202406,2.46,2.5,Good Standing,,43,47,48
2550,0030025,DECE2308,4,202408,2.27,2.44,Good Standing,,58,32,64
2551,0030025,DECE2308,5,202501,2.61,2.48,Good Standing,,74,16,82
2552,0030025,DECE2308,6,202506,2.54,2.48,Good Standing,,74,16,82
2553,0030284,DECE2401,1,202401,2.61,2.61,Good Standing,,14,76,16
2554,0030284,DECE2401,3,202408,2.89,2.75,Good Standing,,32,58,36
2555,0030284,DECE2401,4,202501,2.83,2.78,Good Standing,,48,42,53
2556,0030284,DECE2401,5,202506,3.37,2.86,Good Standing,,48,42,53
2557,0021208,DECE1308,1,201308,3.02,3.02,Good Standing,,16,74,18
2558,0021208,DECE1308,2,201401,3.22,3.09,Good Standing,,28,62,31
2559,0021208,DECE1308,3,201404,2.57,2.91,Good Standing,,47,43,52
2560,0021208,DECE1308,4,201408,3.07,2.95,Good Standing,,65,25,72
2561,0021208,DECE1308,5,201501,3,2.95,Good Standing,,69,21,77
2562,0021208,DECE1308,6,201504,3.22,3.02,Good Standing,,89,1,99
2563,0021208,DECE1308,7,201508,2.67,3.01,Good Standing,,93,0,100
2564,0024928,DECE1808,1,201808,3.5,3.5,Good Standing,Dean's List,18,72,20
2565,0024928,DECE1808,2,201901,3.55,3.52,Good Standing,,27,63,30
2566,0024928,DECE1808,3,201904,3.61,3.55,Good Standing,Dean's List,45,45,50
2567,0024928,DECE1808,4,201908,3.65,3.58,Good Standing,Dean's List,64,26,71
2568,0024928,DECE1808,5,202001,3.67,3.58,Good Standing,,68,22,76
2569,0024928,DECE1808,6,202004,3.61,3.59,Good Standing,Dean's List,86,4,96
2570,0024928,DECE1808,7,202008,4,3.61,Good Standing,,90,0,100
2571,0021066,DECE1504,1,201504,3.4,3.4,Good Standing,,19,71,21
2572,0021066,DECE1504,2,201508,3.43,3.41,Good Standing,,40,50,44
2573,0021066,DECE1504,3,201601,3,3.36,Good Standing,,44,46,49
2574,0021066,DECE1504,4,201604,3.05,3.26,Good Standing,,62,28,69
2575,0021066,DECE1504,5,201608,3.31,3.27,Good Standing,,81,9,90
2576,0021066,DECE1504,6,201701,3.17,3.26,Good Standing,,89,1,99
2577,0021066,DECE1504,7,201704,2.67,3.23,Good Standing,,93,0,100
2578,0021261,DECE1408,1,201408,2.94,2.94,Good Standing,,18,72,20
2579,0021261,DECE1408,2,201501,3.84,3.12,Good Standing,,26,64,29
2580,0021261,DECE1408,3,201504,2.86,3,Good Standing,,46,44,51
2581,0021261,DECE1408,4,201508,2.78,2.93,Good Standing,,64,26,71
2582,0021261,DECE1408,5,201601,3.33,2.95,Good Standing,,68,22,76
2583,0021261,DECE1408,6,201604,2.5,2.85,Good Standing,,86,4,96
2584,0021261,DECE1408,7,201608,3.33,2.87,Good Standing,,90,0,100
2585,0020457,DECE1501,1,201501,2.91,2.91,Good Standing,,9,81,10
2586,0020457,DECE1501,2,201504,3.1,3.04,Good Standing,,28,62,31
2587,0020457,DECE1501,3,201508,2.51,2.82,Good Standing,,47,43,52
2588,0020457,DECE1501,4,201601,1.5,2.7,Warning,,47,43,52
2589,0020457,DECE1501,5,201604,2.5,2.64,Good Standing,,65,25,72
2590,0020457,DECE1501,6,201608,3.4,2.79,Good Standing,,82,8,91
2591,0020457,DECE1501,7,201701,3.67,2.9,Good Standing,,86,4,96
2592,0020457,DECE1501,8,201704,3,2.91,Good Standing,,90,0,100
2593,0024686,DECE1804,1,201804,3.02,3.02,Good Standing,,35,55,39
2594,0024686,DECE1804,2,201808,3.39,3.22,Good Standing,,54,36,60
2595,0024686,DECE1804,5,201908,3.13,3.19,Good Standing,,71,19,79
2596,0024686,DECE1804,6,202001,3.67,3.23,Good Standing,,75,15,83
2597,0024686,DECE1804,7,202004,3.15,3.22,Good Standing,,89,1,99
2598,0024686,DECE1804,8,202008,3.67,3.24,Good Standing,,93,0,100
2599,0026257,DSW_PT1904,1,201904,3.89,3.89,Good Standing,,11,79,12
2600,0026257,DSW_PT1904,2,201908,3.92,3.91,Good Standing,Dean's List,23,67,26
2601,0026257,DSW_PT1904,3,202001,4,3.93,Good Standing,,29,61,32
2602,0026257,DSW_PT1904,4,202004,3.53,3.8,Good Standing,Dean's List,41,49,46
2603,0026257,DSW_PT1904,5,202008,3.74,3.79,Good Standing,,52,38,58
2604,0026257,DSW_PT1904,6,202101,3.89,3.81,Good Standing,,61,29,68
2605,0026257,DSW_PT1904,7,202105,3.33,3.78,Good Standing,,66,24,73
2606,0026257,DSW_PT1904,8,202108,3.84,3.79,Good Standing,,77,13,86
2607,0026257,DSW_PT1904,9,202201,3.64,3.77,Good Standing,Dean's List,90,0,100
